AC027288.1	0.0
AC122714.1	0.0
GDF2	0.0
MIR4286	0.0
MIR3686	0.0
SNORD43	0.0
RP11-746B8.1	0.0
RP11-580I16.2	0.0
AC083906.1	0.0
AC060226.1	0.0
RP11-549B18.3	0.0
AC017104.1	0.0
AC080008.1	0.0
SNORA4	0.0
AC005621.1	0.0
RP11-321A17.3	0.0
AC117481.1	0.0
MIR5590	0.0
MIR3182	0.0
RP11-649A18.4	0.0
RP11-456D7.1	0.0
CTD-2008P7.7	0.0
MIR4473	0.0
MIR3115	0.0
RN7SL457P	0.0
MIR5100	0.0
RP11-146G7.2	0.0
RP11-6N17.9	0.0
MIR5684	0.0
AL121655.1	0.0
AL450244.1	0.0
AC093376.1	0.0
RP11-849F2.7	0.548056858602642
AC055723.1	0.0
MIR3675	0.0
LINC00908	0.0
MIR3679	0.0
AC093786.1	0.0
RN7SL426P	0.0
MIR548AW	0.0
CTD-2206N4.4	0.0
AC005702.2	0.0
RP11-527H14.1	0.0
RP11-326K13.4	0.0
AC243772.1	0.0
RP11-573D15.9	0.0
AP005118.1	0.0
MIR4439	0.0
FAM60BP	0.0
MIR378E	0.0
MIR4635	0.0
BX649553.1	0.0
MIR4698	0.0
AC011431.2	0.0
RN7SL44P	0.0
AC104986.1	0.0
RP11-649A18.12	3.22510382177709
AL109800.1	0.0
CIAPIN1P	0.0
RP11-143J12.3	0.0
AC108057.1	0.0
MIR4744	0.0
AC139530.1	0.0
AC105081.1	0.0
AL121756.1	0.0
MIR4729	0.0
MIR4769	0.0
RP11-498C9.16	1.05395549731277
RP11-218M11.3	0.0
MIR3927	0.0
LINC01543	0.0
AC007948.1	0.0
AL139319.1	0.0
CTD-2350C19.5	0.0
MIR4528	0.0
RP11-334E6.12	0.0
LINC00672	0.0
DLGAP1-AS4	0.0
MIR4436B2	0.0
RN7SL774P	0.0
EEF1DP7	0.0
RP11-705O1.8	0.0
MIR3920	0.0
AL953885.1	0.0
RP11-51L5.5	0.0
MIR4303	0.0
AC092634.1	0.0
AL357874.1	0.0
CTD-3010D24.3	0.0
MIR3925	0.0
RP11-110H1.9	0.0
MIR4669	0.0
MIR4793	0.0
AC006483.1	3.89963534005726
AL035250.1	0.0
RP11-344B2.3	1.03287638736652
RN7SL555P	0.0
AL354833.1	0.0
MIR3116-2	0.0
MIR5000	0.0
AC004812.1	0.0
MTND2P13	0.0
RP11-110H1.4	0.0
RP11-53I6.2	0.305647094220704
MIR3670-1	0.0
AC013737.1	0.0
RP11-571L19.7	0.0
RP11-210K20.2	0.0
MIR4462	0.0
AC099759.1	0.0
AL354833.2	0.0
RP11-180P8.1	0.0
MIR4448	0.0
AL365502.1	0.0
SNORD3A	3.87855623011101
TOMM20P3	0.0
RP11-579O24.3	0.0
RN7SL275P	0.0
RN7SL32P	0.0
RN7SL435P	0.0
MIR548Y	0.0
RP11-434D2.11	0.0
MIR4785	0.0
RP11-513M1.1	0.0
AC004769.1	0.0
RN7SL850P	1.05395549731277
NBPF11	4.70064151801497
AC105398.1	0.0
RP11-676J15.1	0.0
AC007773.1	0.0
C1orf186	9.48559947581496
MIR4461	0.0
MIR4509-3	0.0
MIR4290	0.0
RN7SL381P	0.0
RN7SL678P	0.0
RP11-789C17.5	0.0
MIR1587	0.0
MIR4760	0.0
RN7SL121P	0.0
YWHAEP3	0.0
MIR4499	0.0
MIR4672	0.0
BX649553.2	0.0
MIR5705	0.0
RP11-504I13.3	0.0
AC092380.1	0.0
AC116407.1	0.0
RP11-746M1.1	1.15935104704405
MIR5698	0.0
RN7SL147P	0.0
RN7SL615P	0.0
CTC-542B22.2	0.0
RN7SL786P	0.0
AC011499.1	0.0
AC006130.1	0.0
RN7SL42P	0.0
RP11-286N3.2	0.0
RN7SL52P	0.0
MIR4717	0.0
MIR4314	0.0
AKR1C8P	0.0
RP11-68I3.10	0.0
AP001631.1	0.0
MIR4429	0.0
RP11-627G18.2	0.0
MIR3938	0.0
MIR4253	0.0
RP11-176N18.2	0.0
CTC-297N7.9	0.0
RN7SL336P	0.0
RP11-6N17.6	1.30690481666784
MIR3917	0.0
AC239859.1	0.0
RP11-728E14.2	0.0
AL901608.1	0.0
RP11-1124B17.1	0.0
RN7SL744P	1.05395549731277
CTD-2008P7.5	0.0
RN7SL66P	0.0
ABHD15-AS1	0.0
MIR4491	0.0
AC010139.1	0.0
RN7SL198P	0.0
MIR4472-2	0.0
AC091132.2	0.0
AC114296.1	0.0
RP11-29O13.1	0.0
RN7SL670P	0.0
AL354833.3	0.0
RP11-192H23.7	0.0
AC073127.1	0.0
RN7SL455P	0.0
AL121992.1	0.0
MIR4737	0.0
RP11-22N12.2	0.0
MIR3655	0.0
RPL31P9	0.0
AP000261.1	0.0
MIR5685	0.0
RP11-583F2.1	0.0
RP5-1028K7.3	0.0
MIR4316	0.0
FGF7P1	0.0
AC131012.1	0.0
MIR3687-2	0.0
RP11-20B24.2	0.0
RP11-401O9.3	0.0
MIR3943	0.0
DND1P1	0.0
RN7SL531P	0.0
RP11-856M7.4	0.0
MIR3199-1	0.0
AC110086.1	0.0
MIR4783	0.0
AL158040.1	0.0
AC010196.1	0.0
RP11-73M7.9	0.0
AC009127.1	0.0
CTD-2015H3.1	0.0
AL136985.1	0.0
RP11-227G15.9	0.0
MIR5688	0.0
MIR5004	0.0
MIR3681	0.0
MIR4666B	0.0
AP002495.1	0.0
RN7SL474P	0.0
RP11-401F2.2	0.0
AP000560.1	0.0
AC034187.1	0.0
MIR4803	0.0
MIR4689	0.0
MIR4688	0.0
AC017028.2	0.0
RP11-638L3.4	0.0
MIR3688-2	0.0
RP11-848P1.5	0.0
RP11-357H3.1	0.0
MIR4712	0.0
MIR4300	0.0
RP11-159D12.2	0.0
RN7SL784P	0.0
AC063932.1	0.0
MIR3180-4	0.0
RP11-321M21.3	0.0
MIR4795	0.0
AF274855.1	0.0
AC104687.1	0.0
RP11-354P11.4	0.0
SCML2P1	0.0
RN7SL713P	0.0
AC110794.1	0.0
AC007631.1	0.0
AC016712.3	0.0
AL121893.1	0.0
AC104306.2	0.0
MIR3689D2	0.0
AC079298.1	0.0
RP11-20B24.3	0.0
MIR3667	0.0
MIR3928	0.0
AC114969.1	0.0
AC234917.1	0.0
CH17-13I23.2	0.0
AC021654.1	0.0
MIR4763	0.0
RP11-848P1.7	0.0
RP11-268I9.3	0.0
RP11-715F3.1	0.0
RP11-739N10.1	0.0
AC090015.1	0.0
AC092636.1	0.0
MIR4670	0.0
MIR4762	0.0
MIR3689B	0.0
RP11-640N20.6	0.0
RP1-253P7.1	0.0
MTND1P15	0.0
RN7SL665P	0.0
MIR4305	0.0
PDLIM1P3	0.0
MIR3175	0.0
RP11-212E8.1	0.0
MIR3189	0.0
MAGOH2P	0.0
RP1-37N7.1	0.0
AC137674.1	0.0
RP11-672L10.5	0.0
AL713997.1	0.0
AC126763.1	0.0
AC091038.1	0.0
AC096509.1	0.0
SNRPCP4	0.0
RP11-45M22.4	0.0
RP11-13N13.5	0.0
CTD-2533G20.1	0.0
MIR5006	0.0
RN7SL117P	0.0
RP11-737G21.1	0.0
RP11-171G2.1	2.10791099462555
MIR4693	0.0
MIR4701	0.0
AC092377.1	0.0
AGAP7P	0.0
AL589736.1	0.0
RP11-196G18.23	0.0
MIR4781	0.0
AC134772.1	0.0
MIR4716	0.0
MIR4492	0.0
RP11-94B19.3	0.0
RP11-283C24.1	0.0
NOS2P1	0.0
RPL35AP25	0.0
MIR4442	0.0
RP11-757O6.1	0.0
AC004655.1	0.0
MIR3168	0.0
RNU4ATAC	0.0
ANXA8L1	0.0
RP11-453M23.1	0.0
MIR4456	0.0
RP13-270P17.1	0.0
RP11-861L17.2	0.0
AL590084.1	0.0
AL360297.1	0.0
RP11-19P22.6	0.0
AL138721.1	0.0
RP11-271K11.1	0.0
RP11-6N17.1	0.0
RP11-822E23.4	0.0
RP11-138C24.2	0.0
LINC00909	5.26977748656387
AL603831.1	0.0
MIR3912	0.0
RN7SL835P	0.0
RN7SL819P	0.0
CTD-3096M3.1	0.0
AC025166.1	0.0
KIR3DP1	0.0
RP11-94B19.1	0.0
AC024908.1	0.0
RP11-285M22.3	0.0
RP11-671P2.1	0.0
RP11-14P20.1	0.0
MIR4322	0.0
AC069303.1	0.0
MIR4767	0.0
RP11-15F12.1	0.0
RP11-474I11.7	0.0
RN7SL488P	0.0
CTD-2514K5.4	0.0
CTD-2145A24.4	0.0
MIR4799	0.0
RN7SL753P	0.0
AC011073.1	0.0
RP11-162A12.2	0.0
MIR4786	0.0
CTD-2031P19.4	0.32672620416696
AC025300.1	0.0
AL391380.1	0.0
AL390718.1	0.0
AL138999.1	0.0
RP11-268I9.4	0.0
RP11-68I3.4	0.0
MIR2467	0.0
RN7SL657P	0.0
SNORD55	0.0
MIR3922	0.0
RP11-116K4.1	0.0
MIR4433B	0.0
AL353803.1	0.0
RP11-680F20.12	0.0
RP11-640N20.1	0.0
LINC01444	0.0
MIR4723	0.0
AC011410.1	0.0
RP11-20B24.7	0.0
AC104304.1	0.0
AL121897.1	0.0
MIR4694	0.0
CCDC58P1	0.0
RN7SL644P	0.0
MIR548AT	0.0
HNRNPA1P11	0.0
MTCO3P13	0.0
RN7SL154P	0.0
MIR4801	0.0
AL358134.1	0.0
RN7SL448P	0.0
AC093887.1	0.0
RP11-287D1.3	0.0
MIR4657	0.0
AC078816.1	0.0
MIR3911	0.0
MIR5186	0.0
AC111194.1	0.0
AC020915.1	0.0
RP11-671C19.2	0.0
AC140479.1	0.0
AL359973.1	0.0
RP11-769O8.2	0.0
RP11-231E4.3	0.0
MIR4417	0.0
MIR3660	0.0
NOTCH2NL	16.2203751036436
AP000936.2	0.0
RP11-958F21.1	0.0
SNORA77	0.0
MIR4258	0.0
SNRPGP2	0.0
RN7SL602P	0.0
MIR3134	0.0
MIR4648	0.0
MIR3122	0.0
NEK4P2	0.0
AC093875.1	0.0
DYNLL2	1.05395549731277
RP11-621L6.2	1.05395549731277
MIR3125	0.0
MIR4425	0.0
AC108519.1	0.0
RP11-227G15.6	0.0
AL357115.1	0.0
MIR4671	0.0
AC116533.2	0.0
SNORD39	0.0
AL590113.1	0.0
AC007881.1	0.0
AC068014.1	0.0
RN7SL431P	0.0
MIR4513	0.0
MIR5007	0.0
RP11-752P2.1	0.0
MIR4465	0.0
RN7SL208P	0.0
AC016739.1	0.0
MIR3193	0.0
MIR3180-5	0.0
MIR4736	0.0
RN7SL491P	0.0
MIR548AL	0.0
LINC00864	0.0
MIR3913-2	0.0
MIR548AP	0.0
MIR4470	0.0
AL121931.1	0.0
MIR548AC	0.0
AL158111.1	0.0
RP11-401F2.4	0.0
RP11-434D2.12	0.0
RN7SL718P	0.0
MYH4	0.0
MIR4653	0.0
MIR4283-1	0.0
MIR3183	0.0
RP11-285M22.2	0.0
CTD-2006O16.2	0.0
RP11-338L22.3	0.0
AC107018.1	0.0
RN7SL560P	0.0
AL136001.1	0.0
AC006539.1	0.0
RP4-594I10.3	0.0
SDHCP1	0.0
AC087269.1	0.0
AC046130.1	0.0
RP3-388N13.5	0.0
RP11-945C19.4	0.0
RP11-433M22.2	0.0
snoZ6	0.0
AC003006.1	0.0
MIR4721	0.0
RP11-848P1.2	1.0644950522859
RP11-220C2.1	0.0
MIR3648-2	0.0
AC090133.1	0.0
RP11-110H1.8	0.0
AC008938.1	0.0
MIR4520-1	0.0
MIR4794	0.0
MIR4467	0.0
RP11-861L17.3	0.0
MIR4656	0.0
RP11-76K13.3	0.0
MIR5682	0.0
AC100767.1	0.0
AC023824.1	0.0
MIR4714	0.0
MIR4705	0.0
MIR5008	0.0
RN7SL697P	0.0
CTD-2008P7.3	0.0
RP11-605F20.1	0.0
AC120120.1	0.0
WI2-87327B8.1	0.0
RP11-349A8.3	0.0
MIR4298	0.0
MIR4650-2	0.0
AC108218.1	0.0
RP11-640N20.5	0.0
MIR3124	0.0
RN7SL731P	0.0
AC024590.1	0.0
RP11-856M7.7	0.0
MIR4534	0.0
BX649553.3	0.0
MIR3678	0.0
MIR5692A2	0.0
RP11-556O9.2	0.0
RP11-720L2.4	0.0
CTC-525D6.1	0.0
AC003001.1	0.0
AC017028.3	0.0
RN7SL596P	0.0
RP4-777O23.2	0.0
OTUD7B	1.05395549731277
MIR4778	0.0
AL136123.1	0.0
WI2-1959D15.1	0.0
RP11-556O9.3	0.0
RN7SL25P	0.0
AC022384.1	0.0
AC093788.1	0.0
MIR5706	0.0
SUZ12P1	0.0
MIR548AR	0.0
RN7SL405P	0.0
AP001282.1	0.0
AL589988.1	0.0
RP11-145E5.5	1.05395549731277
RP11-464D20.6	0.0
RP13-516M14.2	0.0
SNORD95	0.0
AC099791.1	0.0
AC105030.1	0.0
MIR4257	0.0
RN7SL793P	0.0
RP11-138C9.1	0.0
MIR3162	0.0
AC073973.1	0.0
RP11-1109M24.12	0.0
MIR4633	0.0
RP11-61D1.2	0.0
MIR23C	0.0
RP13-650J16.1	0.0
SNX19P3	0.0
MIR4529	0.0
MIR4296	0.0
RN7SL15P	0.0
MIR1254-2	0.0
LINC00526	0.0
AC104012.1	0.0
AC010761.8	0.0
RP11-360L9.8	2.03413410981365
MIR5692B	0.0
RN7SL326P	0.0
MIR4487	0.0
MIR4449	0.0
RP11-784B15.1	0.0
MAPT-AS1	0.0
RN7SL131P	0.0
MIR4640	0.0
RP11-94B19.5	0.0
RP11-678G15.1	0.0
RP1-29G21.1	0.0
AC124074.1	0.0
MIR3159	0.0
AL158069.1	0.0
MIR3173	0.0
RP11-192H23.8	0.0
AL603910.1	0.0
MIR4685	0.0
RN7SL290P	0.0
MIR5588	0.0
RN7SL592P	0.0
MIR4755	0.0
AC144838.3	0.0
RN7SL732P	0.0
AL139022.1	0.0
MIR5591	0.0
RP11-642M2.1	0.0
AC078986.1	0.0
MIR3615	0.0
AC244250.4	0.0
PRKCA-AS1	0.0
MIR4271	0.0
RP11-659F24.1	0.0
RP11-769O8.3	0.758847958065197
AC110283.1	0.0
MIR3152	0.0
AL354928.1	0.0
AC005088.1	0.0
RP11-118G23.2	0.0
KRT18P8	0.0
AC010528.1	0.0
RP11-68I3.7	0.0
MIR4649	0.0
MIR5194	0.0
CTD-2267D19.4	0.0
MIR3171	0.0
MIR4798	0.0
CTD-2006K23.2	0.0
RP11-381P6.1	0.0
AL022336.1	0.0
RP11-283C24.2	0.0
KRT8P34	0.0
RP11-524F11.2	0.0
AL137224.1	0.0
RP13-582O9.6	0.0
AL136090.1	0.0
AP006477.1	0.0
SEPT4-AS1	0.0
RP11-92B11.3	0.0
MIR4285	0.0
RN7SL204P	0.0
AL355490.1	0.0
MIR3140	0.0
AC092104.2	0.0
MIR4773-1	0.0
PRPF19P1	0.0
AC104458.1	0.0
AL050335.1	0.0
RP11-19P22.2	0.0
RP11-63N3.1	0.0
RP11-178F10.2	0.0
AC108078.1	0.0
RP11-585K6.2	0.0
MIR4255	0.0
RP11-421N8.2	0.0
RP11-6N17.10	0.0
AC231656.1	0.0
MIR4752	0.0
RP11-674P19.2	0.0
RN7SL217P	0.0
L3MBTL4-AS1	0.0
AC007919.1	0.0
MIR4504	0.0
AC106878.1	0.0
RP11-21G15.1	0.0
AC104996.1	0.0
CH17-360D5.1	0.0
AC007050.1	0.0
AL139147.1	0.0
AC104592.1	0.0
MIR3670-2	0.0
AC099332.1	0.0
MIR3129	0.0
AL162711.1	0.0
RP11-680C21.1	0.0
RP11-219A15.2	0.0
AC017028.4	0.0
MIR4638	0.0
MIR4718	0.0
RP11-260A9.6	0.0
RP11-498C9.17	0.0
BDP1P	0.0
MIR4511	0.0
RP11-138I1.2	1.05395549731277
AL354923.1	0.0
MIR4505	0.0
AL021920.1	0.0
DPRXP4	0.0
MIR3689C	0.0
TTC39C-AS1	0.0
AC004552.1	0.0
MIR3924	0.0
AC025470.1	0.0
AC011313.1	0.0
RP11-277J6.2	0.0
AL390036.1	0.0
CTD-2653B5.1	0.0
MIR3131	0.0
MIR3198-1	0.0
AC005000.1	0.0
MIR3141	0.0
MIR4295	0.0
MIR4772	0.0
RP11-92B11.4	0.0
AC079756.1	0.0
RN7SL237P	0.0
AL450304.1	0.0
RP11-498C9.12	0.0
AC022819.1	0.0
RP11-186B7.4	0.0
MIR4420	0.0
PPIAP14	0.0
AC107871.1	0.0
MIR4683	0.0
MIR4537	0.0
RP11-311F12.2	0.0
MIR3148	0.0
RP11-26N15.2	0.0
CTC-304I17.2	0.0
MIR4637	0.0
MIR4771-1	0.0
AC104000.1	0.0
MIR5009	0.0
AL356756.1	0.0
AC245036.1	0.0
MIR4294	0.0
ERVFRD-3	0.0
MIR5191	0.0
MIR378C	0.0
AC098848.1	0.0
RP11-802D6.1	0.0
Metazoa_SRP	0.0
MIR4441	0.0
RP11-1109M24.14	0.0
RP13-20L14.4	1.15935104704405
CTD-2501B8.1	0.0
MIR1273C	0.0
MIR4741	0.0
MIR3714	0.0
BX649553.4	0.0
AL590708.2	0.0
MIR5571	0.0
RP11-627G18.4	0.0
RP11-474I11.8	0.0
MIR4260	0.0
RN7SL468P	0.0
MIR1273F	0.0
VN1R71P	0.0
AP003305.1	0.0
AC113407.1	0.0
RN7SL404P	0.0
AC134729.1	0.0
RP11-856M7.2	0.0
AC018767.1	0.0
RP11-465I4.3	0.0
AC019198.1	0.0
MIR4310	0.0
RP11-16C1.2	0.0
AL590763.1	0.0
MIR5696	0.0
DSG2-AS1	0.0
RP11-143K11.5	0.0
AC108683.1	0.0
RN7SL45P	0.0
MIR3613	0.0
RP11-526H11.1	0.0
AC104331.1	0.0
AC087499.8	0.0
MIR3610	0.0
RP11-138E9.2	0.0
AL603650.2	0.0
Z85986.1	0.0
RN7SL690P	0.0
RP11-805F19.1	0.0
MIR1273D	0.0
AL590684.1	0.0
RP11-815I9.4	0.811545732930835
AL121753.1	0.0
AC011379.1	0.0
AL359091.1	0.0
NOS2P4	0.0
AC234771.1	0.0
RP11-421E14.2	0.0
AL451006.1	0.0
MIR3921	0.0
AC027319.2	0.0
MIR4775	0.0
MIR3616	0.0
MIR5701-3	0.0
MIR4494	0.0
PRELID3BP3	0.0
AC000403.1	0.0
RN7SL525P	0.0
RP11-107K17.2	0.0
AL590233.1	0.0
RP11-343K8.3	0.0
RN7SL230P	0.0
AC005229.1	0.0
MIR4697	0.0
RP11-6N17.4	1.05395549731277
AC106771.1	0.0
MIR4540	0.0
RP11-799B12.2	0.0
Z98949.1	0.0
MIR378F	0.0
AC093816.1	0.0
AC118463.1	0.0
RP11-846F4.10	0.0
MIR3138	0.0
CTD-2104P17.2	0.0
RN7SL190P	0.0
MIR4265	0.0
AC009035.1	0.0
AC100830.5	0.0
SNORD3C	9.45398081089558
MIR4474	0.0
SH3GL1P2	0.0
MIR3620	0.0
MIR3181	0.0
AC113208.1	0.0
AC004000.1	0.0
AC093602.1	0.0
PRR29-AS1	0.0
RP11-1109M24.5	0.0
AL109805.1	0.0
ALOX12P1	0.0
MIR4730	0.0
RN7SL440P	0.0
RP11-888D10.3	0.0
AC144573.1	0.0
MIR5094	0.0
RP11-387H17.4	0.0
AC009941.1	0.0
RP11-846F4.11	0.0
PRR13P4	0.0
AC092765.1	0.0
MIR4789	0.0
MIR4431	0.0
AC009478.2	0.0
RN7SL630P	0.0
MIR4436B1	0.0
RP11-434D2.10	0.0
RP11-344B2.2	0.0
MIR5691	0.0
RP11-449L23.2	0.0
MIR5092	0.0
RP11-215E13.2	0.0
AP001205.1	0.0
SNORD92	0.0
SNORD39	0.0
MIR5089	0.0
RP11-453A12.1	0.0
AC026495.1	0.0
MIR4780	0.0
MIR548W	0.0
MIR4327	0.0
RP11-53I6.3	0.0
AC078864.1	0.0
RP11-661C3.2	0.0
AC120104.1	0.0
MIR3160-2	0.0
RP11-454P7.3	0.0
AC092634.2	0.0
CTGLF12P	0.0
NCOR1P2	0.0
MIR4651	0.0
AC011450.1	0.0
AC073089.1	0.0
MIR4792	0.0
AC076972.1	0.0
MIR1273E	0.0
AL132709.3	0.0
RN7SL262P	0.0
AC079772.1	0.0
MIR4707	0.0
PMM2P1	0.0
AC107016.1	0.0
RP11-19P22.7	0.0
AL137800.1	0.0
RP11-728E14.3	0.0
CTC-542B22.1	0.0
AC026992.1	0.0
AC009480.1	0.0
AC092022.1	0.0
RN7SL622P	0.0
AC090051.1	0.0
AC145343.2	0.0
MIR548S	0.0
MIR4765	0.0
PPY2P	0.0
MIR4419B	0.0
AL133228.1	0.0
AC009831.1	0.0
MIR4692	0.0
AL591377.1	0.0
RP11-781P6.1	0.0
AC006115.1	0.0
MIR3652	0.0
AC010761.6	1.05395549731277
MIR3622B	0.0
AC016970.1	0.0
RN7SL664P	0.0
MIR4800	0.0
AL356213.1	0.0
MIR3691	0.0
AC092364.1	0.0
AC110810.1	0.0
AC006534.2	0.0
MIR4761	0.0
MIR4655	0.0
AC104637.1	0.0
RP11-835E18.5	0.0
MIR4484	0.0
RN7SL246P	0.0
RP11-178F10.1	0.0
FTLP12	0.0
C1QTNF1-AS1	0.0
RBM22P1	0.0
AC100828.1	0.0
RP11-344E13.1	0.0
RP11-147L13.2	2.11845054959867
CTD-2382H12.1	0.0
MIR3942	0.0
Z93241.1	0.0
GJA5	0.0
AL357932.1	0.0
AC055811.1	0.0
MIR4731	0.0
MIR3153	0.0
RP11-70O5.2	0.0
RP11-285M22.1	0.0
RP11-31I22.2	0.0
CTD-2370N5.3	5.42787081116078
RN7SL676P	0.0
RP11-285E9.5	0.0
RN7SL200P	0.0
RP11-31I22.3	0.0
CTB-187M2.2	0.0
AC009080.1	0.0
RP11-15F12.3	0.0
AC064837.1	0.0
AC145141.2	0.0
MIR3190	0.0
MIR5687	0.0
RP13-638C3.6	0.0
AL121893.2	0.0
RP11-227G15.2	0.0
MIR4301	0.0
RN7SL451P	0.0
MIR133A1HG	0.0
MIR548AM	0.0
SNORD53	0.0
BZRAP1-AS1	2.10791099462555
AL158175.1	0.0
AC231645.1	0.0
MIR151B	0.0
AC092104.3	0.0
LRRC37A7P	0.0
MIR5003	0.0
CDRT8	0.0
MIR2681	0.0
MIR4307	0.0
AF186996.1	0.0
AC009081.1	0.0
RP11-192H23.5	0.0632373298387664
AC034187.3	0.0
RN7SL667P	0.0
MIR4262	0.0
CTD-2124B20.3	0.0
AC104073.1	0.0
MIR3202-2	0.0
MIR4728	0.0
RP11-672L10.2	0.0
MIR4790	0.0
MIR4674	0.0
SRP72P1	0.0
SNORD3B-1	6.69261740793611
AC068706.2	0.0
RP11-835E18.4	0.474279973790748
ANXA8	0.0
MIR3923	0.0
RP11-70L8.4	0.0
MIR4312	0.0
AL359218.1	0.0
AC090324.1	0.0
MIR4677	0.0
RBP3	0.0
RP11-403A21.3	0.0
AC010761.13	0.0
RP5-1171I10.5	0.0
AC015600.1	0.0
AC010543.1	0.0
MIR4486	0.0
AL121865.1	0.0
AC007009.2	0.0
MIR3684	0.0
MIR4283-2	0.0
MIR4269	0.0
AL592310.1	0.0
RP11-775G23.1	0.0
RP11-927P21.1	0.0
RP11-466A19.8	0.0
AC012353.1	0.0
AL118525.1	0.0
MIR548AI	0.0
MIR4699	0.0
AC144838.2	0.0
SNORD84	0.0
MIR3142	0.0
MIR3614	0.0
AC073587.1	0.0
RP11-638L3.2	0.0
RBM8A	35.149415835381
IGLJCOR18	0.0
AL358340.1	0.0
AC073343.1	0.0
RP11-663N22.1	0.0
MIR4472-1	0.0
AC025280.1	0.0
AL132709.4	0.0
MIR4288	0.0
MIR3132	0.0
MIR4446	0.0
CTD-2350C19.2	0.0
RP11-21J18.1	13.1744437164097
MIR4686	0.0
RN7SL74P	0.0
RP11-162A12.3	0.0
TRMT112P3	0.0
RP11-135L13.4	0.0
TIMM10B	0.0
RP11-822E23.7	0.0
AC022681.1	0.0
AL121652.3	0.0
AL356140.1	0.0
RN7SL693P	0.0
PGDP1	0.0
AF104455.1	0.0
CLUHP6	0.0
AC018804.1	0.0
MIR3935	0.0
RP11-269G24.4	0.0
MIR4770	0.0
AL591379.1	0.0
AL603650.3	0.0
RP11-192H23.6	0.0
AC104984.4	0.0
MIR4710	0.0
ARGFXP2	0.0
AL671883.1	0.0
AC084125.1	0.0
FEM1AP2	0.0
RP13-104F24.3	0.0
AC007731.2	0.0
MIR548AD	0.0
CTD-2510F5.6	1.05395549731277
MIR3650	0.0
MIR3195	0.0
AL020993.1	0.0
LINC01476	0.0
RN7SL199P	0.0
RP11-286N3.1	0.0
AC103740.1	0.0
RN7SL847P	0.0
AL391650.1	0.0
MIR4263	0.0
MIR3118-2	0.0
AC005020.1	0.0
RN7SL411P	0.0
MIR548AB	0.0
MIR4758	0.0
AC034187.4	0.0
MIR4524B	0.0
AC017028.5	0.0
MIR3137	0.0
CTD-2349P21.11	0.0
RP11-466A19.5	0.0
AC011477.1	0.0
OR4K7P	0.0
AC092332.1	0.0
RP11-16C1.1	0.0
AP001992.1	0.0
MIR5188	0.0
MIR4291	0.0
RP11-55L4.2	0.0
RP11-723G8.2	0.0
TIMM23	23.0394671712572
MIR3136	0.0
RP11-17M24.1	0.0
MIR4493	0.0
RP5-1110E20.1	0.0
AL358133.1	0.0
AC010323.1	0.0
GLUD1P7	0.0
AL160269.1	0.0
MIR4476	0.0
PCAT18	1.05395549731277
MIR4682	0.0
MIR3198-2	0.0
MIR4675	0.0
MIR3180-2	0.0
RP11-57J16.1	0.0
MIR4679-1	0.0
MIR466	0.0
RP11-123I22.1	0.0
AC008752.1	0.0
RP11-126K15.1	0.0
AL121987.1	0.0
AL731561.1	0.0
RN7SL219P	0.0
RN7SL391P	0.0
MIR4999	0.0
AC112504.1	0.0
MIR4252	0.0
CTD-2517M22.17	0.0
RP11-1148O4.2	0.0
MIR3944	0.0
MIR3128	0.0
AL139239.1	0.0
RP13-270P17.2	0.0
RP11-471L13.2	0.0
RP11-138I1.4	23.5769844748867
RSL24D1P9	0.0
AC015884.1	0.0
AC099796.1	0.0
MIR4324	0.0
RP11-361L15.4	0.0
RN7SL656P	0.0
RP11-789C17.1	0.0
CTD-2510F5.4	0.0
AC017028.6	0.0
RP11-288C17.1	0.0
MIR4261	0.0
AL359987.1	0.0
MIR4779	0.0
MIR4459	0.0
MIR4684	0.0
MIR4652	0.0
RP11-128D14.1	0.0
RP1-56K13.6	0.0
AC017074.3	0.0
AC108721.1	0.0
MIR4308	0.0
MIR4447	0.0
MIR3121	0.0
RP11-757O6.4	0.0
MIR4751	0.0
RN7SL811P	0.92748083763524
AL132768.1	0.0
MIR3941	0.0
CTD-2349P21.6	0.0
MIR4733	0.0
RP11-849N15.1	0.0
MIR4502	0.0
RP11-204L24.2	0.0
MIR3682	0.0
RP11-173M1.3	0.0
MIR4700	0.0
MIR3672	0.0
AC093611.2	0.0
RP13-20L14.6	0.0
RP11-690G19.4	0.0
AC068014.2	0.0
MIR3680-1	0.0
AL355361.1	0.0
MIR4768	0.0
AC090559.1	0.0
POLR3KP2	0.0
MIR548AQ	0.0
RP11-28O3.1	0.0
AC010761.9	0.0
RP11-720L2.2	0.0
CTD-2145A24.5	0.0
DTX2P1-UPK3BP1-PMS2P11	0.0
KRT18P55	0.0
AP006564.1	0.0
MIR4443	0.0
RP11-47G4.2	0.0
RP11-449D8.1	0.0
RN7SL518P	0.0
RP11-793A3.1	0.0
AL359314.1	0.0
RP11-1090M7.1	0.0
RP11-806L2.6	0.0
RNF115	6.48182630847356
AC105914.1	0.0
RP11-131K5.2	0.0
MIR1539	0.0
AL158051.1	0.0
MIR3156-2	0.0
AC005549.2	0.0
MIR1269B	0.0
AC130689.1	0.0
MIR4435-1	0.0
MIR4436A	0.0
RP11-524F11.1	0.0
RP11-92G19.2	0.0
AC092287.1	0.0
Z84488.1	0.0
AC246787.3	0.0
AL109615.1	0.0
CTD-3157E16.1	0.0
