Metazoa_SRP	0.0
SPDYE11	0.0
AC008169.1	0.0
Metazoa_SRP	0.0
RP11-113D19.9	0.0
EGOT	0.0
Y_RNA	0.0
AL137861.5	0.0
AL357095.1	0.0
U1	0.0
RP11-365P13.6	0.0
RN7SL327P	0.0
CH507-42P11.8	21.3208341386836
SNORA24	0.0
CTD-2240J17.4	0.0
SNORD27	0.0
RP11-216P6.2	0.0
AC068207.1	0.0
Metazoa_SRP	0.558973179665863
FAM13A-AS1_2	0.0
REXO1L12P	0.0
RP11-358L22.3	0.469725361063751
AL592188.5	0.0
RP11-397O8.7	0.0
RN7SL301P	0.0
KCNQ1OT1_5	0.450936346621201
AC007325.1	0.0
MIR92A1	0.0
HULC	0.0
DUSP14	4.22752824957375
AL590096.1	0.0
RP4-545L17.11	0.0
RNU12	0.0
AL592183.6	0.0
MIR4477A	0.0
CTD-2027I19.3	0.0
RN7SL197P	0.0
RP11-12A20.6	0.0
RNA5SP440	0.0
AL355977.1	0.0
AC068446.1	0.0
RP11-395E19.5	0.0
SPATA31A7	0.469725361063751
UHRF1	0.742166070480726
ORAI1	15.9706622761675
DUX4L13	0.0
RN7SL711P	0.0
Six3os1_5	0.0
IGKV2OR2-10	0.0
RP11-378E13.3	0.0
CLRN1-AS1	0.0
AL442643.1	0.0
TUG1_2	0.0
STMN1P1	0.0
FO203515.1	0.0
RP11-817G13.3	0.0
RP11-274E6.1	0.0
RP11-260N14.1	0.0
CCL4L2	2.11846137839752
CTD-3234P18.6	0.0
RP5-1125A11.7	0.0
SOX2OT_exon1	0.0
CTD-2012K14.8	0.0
CH507-152C13.3	0.0
CH507-254M2.2	0.0
AC091154.1	0.0
AC134882.2	0.0
MIR7156	0.0
MIR7976	0.0
CCL3L3	0.939450722127501
RP11-507M3.1	0.0
RN7SL620P	0.0
DLEU1_1	0.0
AL117187.1	0.0
AL671532.4	0.0
RP11-734B5.2	0.0
RP5-1017F8.2	0.0
SNORA70	0.0
AC008103.3	0.0
Metazoa_SRP	0.0
AC006538.8	0.0
CTD-2345H1.1	0.0
ST7-OT4_3	0.0
RP11-455O6.8	0.0
MIR6747	0.0
U4	0.0
FP671120.5	0.0
KCNQ1OT1_2	0.0
CTD-2033D15.2	0.0
AL512506.1	0.0
RP11-169D4.3	0.0
RP4-790G17.7	0.0
AL353644.6	0.0
RP11-817I4.2	0.0
FUT8-AS1	0.0
AC069157.2	0.0
CH17-333M13.2	0.0
OR13C2	0.0
CTD-2008A1.3	0.0
RP11-143E21.3	0.0
Metazoa_SRP	0.0
MIR6855	0.0
RP11-154D6.2	0.0
RP11-459O16.8	0.0
RP11-481J2.3	0.0
FAM27E2	0.0
RP11-50I19.2	0.0
MIR6133	0.0
U6	0.0
ZFAT-AS1_1	0.0
WHAMMP3	0.0
ABC12-49244600F4.4	0.0
MIR548AY	0.0
RP11-278C7.4	0.0
RP11-101E5.2	0.0
TTC28-AS1_2	0.0
MIR6773	0.0
RP11-491H9.4	0.0
AC016866.1	0.0
AC233299.2	0.0
GGTLC5P	0.0
SNORA43	0.0
MIR5739	0.0
DUX4L20	0.0
AL513011.1	0.0
CTD-2600O9.2	0.0
RN7SL1	0.0
MIR6871	0.0
AC124789.1	0.0
AC114498.1	0.0
ELMO2P1	0.0
RP11-687E1.2	0.0
MIR6090	0.0
Y_RNA	0.0
DLG2-AS1_2	0.0
HIST1H4I	0.469725361063751
MIR6794	0.0
RP11-872J21.5	0.0
U6	0.0
TP53TG1_2	0.0
RP11-173P15.10	0.0
TP73-AS1	0.0
Metazoa_SRP	0.0
pRNA	0.0
AC012476.1	0.0
RN7SL820P	0.0
AC009406.1	0.0
Metazoa_SRP	0.0
ANKRD20A3	0.0
RP11-203I2.2	0.0
RP11-529O20.2	0.0
CTD-3093M3.1	0.0
AC138775.1	0.0
RP11-168J5.2	0.0
LINC00226	0.0
Metazoa_SRP	0.0
CTD-2146O16.1	0.0
AC004053.2	0.0
CH17-373J23.1	0.939450722127501
MIR8057	0.0
RP4-781B1.5	0.0
MEG8_1	0.0
Six3os1_3	0.0
PIK3R6	0.0
SCARNA10	0.0
PART1_3	0.0
TADA2A	1.42326784402316
BX088702.2	0.0
MIR6822	0.0
AP003307.1	0.0
OR4E1	0.0
CTB-91J4.1	0.0
AC117507.1	0.0
AC135724.1	0.0
AC011841.5	0.0
AC009499.1	0.0
RP11-230F18.5	0.0
CTD-2349P21.12	0.0
CTB-32O4.3	0.0
MIR6510	0.0
RP5-881P19.7	0.0
AC011043.1	0.0
RP11-327I22.3	0.0
RP11-481J2.4	0.709285295206263
RP11-1060J15.9	0.0
CH17-80A12.1	0.0
RP11-403A3.2	0.0
MIR6799	0.0
RP11-121C6.5	0.0
AL591509.1	0.0
RP11-366N18.5	0.0
RP11-182J1.3	0.0
MIR2682	0.0
RN7SL126P	0.0
RP11-210K20.5	0.0
AC005668.1	0.0
AC006461.1	0.0
CH507-396I9.6	0.0
RBBP4P3	0.0
FRG1HP	11.27340866553
RP11-33N14.5	0.0
PIP4K2B	0.0
CTC-575C13.3	0.0
LL0XNC01-116E7.5	0.0
Z97352.1	0.0
RP5-874C20.8	0.0
PISRT1	0.0
AC106788.1	0.0
RP11-116D17.4	1.79435087926353
RN7SKP251	0.0
MIR6511A3	0.0
pRNA	0.0
SNORD107	0.0
AC135584.1	0.0
OR8G7P	0.0
RP11-93B14.10	0.0
GTF2IP8	0.0
MIR8079	0.0
FP236383.6	0.0
AC131160.2	0.0
MIR2909	0.0
AL353644.7	0.0
AC092275.1	0.0
CTD-2007F2.1	0.0
AL133243.1	0.0
MIR205	0.0
RP11-106D4.2	0.0
AC133555.1	0.0
AC004556.1	0.0
MIR7162	0.0
RP11-395E19.2	0.0
MIR6858	0.0
H19_2	0.0
AL132709.5	0.0
Metazoa_SRP	0.0
UPF3BP1	0.0
AC011841.6	0.0
Metazoa_SRP	0.0
RP11-241M13.2	0.0
MIR145	0.0
U3	0.0
HIST1H2AJ	0.469725361063751
AC005187.1	0.0
MIR6785	0.0
MIR296	0.0
RP11-339B9.1	0.0
U7	0.0
UBE2NL	0.0
Z98750.1	0.0
RP11-186B7.7	0.0
RP5-859I17.3	0.0
CNTNAP3P2	0.0
RP11-424E7.5	0.0
AL161757.1	0.0
RP1-197B17.5	0.0
RP5-928E24.4	0.0
RP11-106D4.3	0.0
Metazoa_SRP	0.0
AC034110.1	0.0
RMST_9	0.0
FLJ36000	0.469725361063751
VN1R9P	0.0
AC090707.1	0.0
AL353644.8	0.0
RP11-1151B14.1	0.0
MIR6835	0.0
TRBV13	0.939450722127501
RP11-78O7.3	0.0
RP11-407B7.3	0.0
RP11-490B18.5	0.0
CCL14	0.0
HIST1H2BB	1.878901444255
RP11-494G9.1	0.0
RP11-157L3.9	0.0
RP3-393E18.3	0.0
RP11-266K4.13	0.0
RP11-26J3.4	0.0
AC006288.1	0.0
RP11-144A16.8	0.0
uc_338	0.0
IGLL4P	0.0
AE000660.21	0.0
FAM25C	0.0
RP11-776A13.4	0.0
RP11-391H12.8	0.0
RP11-195L15.2	0.0
5S_rRNA	0.0
PVT1_1	0.0
AL139296.1	0.0
LLNLR-268E12.1	0.0
AC004076.5	0.0
ABBA01037349.1	0.0
RP11-493L12.7	0.0
AL136992.1	0.0
FKBP4P8	0.0
RP11-109E12.4	0.0
BX255923.3	0.0
RP1-272E8.2	0.0
NPPA-AS1_1	0.0
RP11-398A8.5	0.0
MIR6847	0.0
CTD-2026J24.1	0.0
RP11-363G10.3	0.0
RP11-561N12.8	0.0
LINC00540	0.939450722127501
AC007163.1	0.0
RP11-65B23.5	0.0
MIR548AZ	0.0
RP11-1212A22.7	0.0
RP11-210K20.6	0.0
RP11-417O18.2	0.0
CTD-2537I9.18	0.0
MIR6829	0.0
RP11-400G3.5	0.0
Metazoa_SRP	0.0
KCNQ1OT1_3	0.0
HOXA11-AS1_3	0.0
AL845259.7	0.0
BMS1P14	0.0
RP11-187C18.5	0.0
CMB9-94B1.2	0.0
AC068715.1	0.0
RP11-769N22.2	0.0
CTD-3194G12.1	0.0
CH17-353B19.1	0.0
AC025627.1	0.0
MIR7703	0.0
MIR378D2	0.0
uc_338	0.0
AL732325.1	0.0
AL133243.2	5.64140158637564
RP11-510J16.6	0.0
WI2-2118C23.2	0.0
RP11-690D19.4	0.0
RN7SL462P	0.0
RP11-490B18.6	0.0
RP11-323F24.3	0.0
Metazoa_SRP	0.0
RP11-442J21.2	0.0
HOTAIRM1_1	0.0
AP001505.10	0.0
WT1-AS_6	0.0
RP11-205A8.3	0.0
Metazoa_SRP	0.0
RP11-139H15.5	0.0
RP11-345K9.3	0.0
RP11-545G3.2	0.0
REXO1L10P	0.0
RP11-115D19.2	0.0
AJ271736.1	0.0
RN7SL453P	0.0
PCDHGB9P	0.0
Y_RNA	0.0
PCDHGB5	0.0
CTD-2547E10.5	0.0
HERC2P2	3.57460999769514
AC008514.1	0.0
AC008740.1	0.0
AF254982.2	0.0
TRBV18	3.75780288851
AL732579.1	0.0
BX571672.1	0.0
RN7SL565P	0.0
RP11-568K15.2	0.0
CTA-276F8.1	0.0
IGKV1D-13	0.0
Metazoa_SRP	0.0
RP11-460G11.2	0.0
CTD-2587H24.14	0.0
AC002550.6	0.0
RP11-128N14.5	0.0
AC007285.1	0.0
MIR6895	0.0
MRPL30P1	0.0
RNU6-467P	0.0
LLNLR-285B5.1	0.0
AC136352.2	0.0
MIR8055	0.0
SPATA31A5	0.0
MIR6737	0.0
AL137861.6	0.0
RP11-490P13.2	0.0
MIR6789	0.0
RN7SL322P	0.0
GXYLT1P5	0.0
PHBP6	0.0
RP11-295H24.5	0.0
U2	0.0328807752744625
TRBV11-3	0.939450722127501
MIR6893	0.0
RNA5SP411	0.0
RAB7B	0.0
Metazoa_SRP	0.0
AP000787.1	0.0
RP11-425M5.7	0.0
RP11-793H4.1	0.0
AC092910.1	0.0
HOTTIP_1	0.0
SNORD64	0.0
CH507-9B2.4	0.0
AC005158.1	0.0
AL590731.1	0.0
AC069070.1	0.0
RP11-300D11.3	0.0
AC100821.1	0.0
MIR6499	0.0
RP11-366M4.19	0.0
AL078621.1	0.0
7SK	0.0
RP5-1016A21.1	0.0
AL160165.1	0.0
CTB-32O4.4	0.0
RP11-419N10.6	0.0
AJ011931.1	0.0
AC233280.3	0.0
CTD-2132H18.5	0.0
RP3-333B15.6	0.0
MIR7154	0.0
MIR6769A	0.0
U6atac	0.0
SNORD45	0.0
DACH1	2.34862680531875
Metazoa_SRP	0.0
RP1-225L15.1	0.0
MIR7706	0.0
RP5-858L17.1	0.0
RP11-321E8.8	0.0
AC007950.2	5.16697897170126
AC136188.1	0.0
RN7SL856P	0.0
MIR6083	0.0
AC007375.1	0.0
AC128686.1	0.0
RP11-631M21.7	0.0
RP11-407G23.7	0.0
TUG1_1	0.0
AF065393.2	0.0
RP11-471J7.1	0.1503121155404
RP11-35J10.7	0.0
Metazoa_SRP	0.0
Six3os1_7	0.0
AUXG01000517.1	0.0
RP11-142E9.1	0.638826491046701
uc_338	0.0
IGKV1OR1-1	0.0
TTC28-AS1_4	0.0
AL732375.4	0.0
GHRLOS	0.0
AUXG01000518.1	0.0
HYMAI	0.0
MIR7114	0.0
AC016743.1	0.0
pRNA	0.0
RP5-1077H22.2	0.0
RP5-828H9.4	0.0
RP11-314A15.3	0.0
SOX2OT_exon3	0.0
RP5-1057I20.5	1.40917608319125
RP11-104G3.7	0.469725361063751
RP13-977J11.9	0.0
AL360001.1	0.0
AC007339.2	0.0
Y_RNA	0.0
RP11-468E2.10	1.40917608319125
TRAJ36	0.0
RNA5-8S5	0.234862680531875
RP11-3D4.4	0.0
RP1-188K17.2	0.0
RP11-128N14.4	0.0
AC145212.3	0.0
VIS1	0.0
RP11-445F12.2	0.0
CSPG4P10	0.0
U2	0.0
MIR7111	0.0
Metazoa_SRP	0.0
YWHAEP7	0.0
RP11-62C3.10	0.0
RP1-102E24.10	0.0
RP11-645C24.6	0.0
GNAS-AS1_2	0.0
Y_RNA	0.0
RP11-1000B6.7	0.0
RP11-123K3.9	0.0
AC142472.6	0.0
Metazoa_SRP	0.0
Hammerhead_HH9	0.0
MIR7158	0.0
Metazoa_SRP	0.0
AL592188.6	0.0
FP236383.7	0.0
AP001506.1	0.0
RP11-381O6.1	0.0
MIR6869	0.0
RP11-500G22.4	0.0
AL513318.1	0.0
CTD-2562G15.3	0.0
AL138726.1	0.0
Metazoa_SRP	0.0
PADI6	0.0
AC245036.5	0.0
AC009729.1	0.0
AC011498.1	0.0
MIR29B2	0.0
MIR6821	0.0
RP11-461A8.5	0.0
RP11-893G17.4	0.0
CH17-125A10.1	0.0
RN7SL192P	0.0
AC010518.2	0.0
RP11-80I3.1	0.0
AC136352.4	0.0
AC105179.1	0.0
RP11-381E24.4	0.0
Metazoa_SRP	0.0
MIR8073	0.0
RP5-1116H23.5	0.0
MIR6752	0.0
MIR6780B	0.0
HOTAIRM1_2	0.0
CTD-2515H24.2	0.0
AC013409.1	0.0
IGHV4-4	0.469725361063751
RP11-524N5.1	0.0
Metazoa_SRP	0.0
AC009065.3	0.0
JPX_2	0.0
WI2-8325B5.1	0.0
SNORD26	0.0
RP11-1081L13.5	0.0
RP11-290H9.5	0.0
CTD-2270P14.5	0.469725361063751
MIR133A1	0.0
AL031229.1	0.0
RP11-374M1.10	0.0
FP236383.8	0.0
MIR24-2	0.0
Metazoa_SRP	0.0
Z70272.1	0.0
RP11-291L22.9	0.0
RP11-8P11.4	0.0
RP11-10E18.7	0.0
RP11-19G24.2	0.0
MIR6125	0.0
AC007381.1	0.0
AC024996.1	0.0
RP1-228P16.8	0.0
AL139351.1	0.0
AL121923.1	0.0
AC026393.1	0.0
TRBV15	1.40917608319125
RP11-252A24.8	0.0
Metazoa_SRP	0.0
MIR7159	0.0
AP001994.1	0.0
RP11-88L20.1	0.0
RP11-473E1.1	0.0
MIR6730	0.0
CTD-2105E13.16	0.0
RP11-187C18.4	0.0
AL158086.1	0.0
Metazoa_SRP	0.0
PMS2P10	0.0
RP11-475F14.1	0.0
RP11-713N11.6	0.0
SNORD115-46	0.0
RP11-374M1.9	0.0
CTD-3220F14.3	0.0
CH17-360D5.2	0.0
RP5-875H18.9	0.0
AC104650.1	0.0
RP11-305O6.4	0.0
RP11-478K15.7	0.0
CTD-3157E16.2	0.0
MIR6715A	0.0
GNAS-AS1_1	0.0
5S_rRNA	0.0
AL139184.1	0.0
CTD-2047H16.5	0.0
AL671532.5	0.0
MIR7151	0.0
CTD-2358C21.5	0.0
RP11-318K12.3	0.0
MIR6729	0.0
5_8S_rRNA	0.0
AC171558.3	0.0
uc_338	0.0
AC011718.3	0.0
AL662801.1	0.3382022599659
MIR6074	0.0
AL137852.1	0.0
DLEU2_6	0.0
RP11-244H18.1	0.0
AL020997.1	0.0
Metazoa_SRP	0.0
RN7SL238P	0.0
RP1-93L7.4	0.0
AL136231.1	0.0
RAB28P4	0.0
RP11-651H2.1	0.0
RP11-118H15.1	0.0
AC004915.1	0.0
RP11-467L13.7	1.40917608319125
Y_RNA	0.0
HIST1H2AL	0.939450722127501
DUX4L14	0.0
MIR7106	0.0
RP4-608O15.3	0.0
RP4-775C13.3	0.0
RP11-230F18.6	0.0
MIR8080	0.0
Metazoa_SRP	0.0
MEG3_2	0.0
AC025540.1	0.0
AC099512.1	0.0
RP11-321P16.1	0.0
FP236383.9	0.0
RP11-708J19.3	0.0
MIR6797	0.0
AC092057.1	0.0
RP11-483E23.9	0.0
RP11-266I3.9	0.0
RP11-161M6.6	0.0
Y_RNA	0.0
MIR7641-1	0.0
RP11-231E4.5	0.0
AL353644.9	0.0
AC104301.1	0.0
PLCE1P1	0.0
MIR4509-1	0.0
AL591428.1	0.0
AL023284.1	0.0
CTC-436P18.5	0.0
AC242006.1	0.0
RP11-118M12.1	0.0
GSTTP1	0.0
RP11-11A9.1	0.0
RP5-965G21.6	0.0
TRBV12-4	6.43993470018402
Metazoa_SRP	0.0
RN7SL769P	0.0
RP11-29B2.6	0.0
RP11-458I4.2	0.0
RP1-81D8.5	0.0
MIR7848	0.0
AC021205.2	0.0
RP11-318K12.1	0.0
DUX4L23	0.0
TUG1_3	0.878386425189214
HIST1H4E	1.40917608319125
AC019129.2	0.0
RP11-90M2.5	0.0
RP11-116D17.5	0.0
HYDIN2	0.0
AC083826.1	0.0
CTD-3128G10.7	0.0
LA16c-359F1.1	0.0
MIR6848	0.0
Metazoa_SRP	0.0
AC009060.1	0.0
AC018688.1	0.0
MIAT_exon5_3	0.0
RP11-556I14.3	0.0
RP11-321M21.4	0.0
RP11-321A17.6	0.0
RP11-378J18.9	0.0
REXO1L2P	0.0
DUSP12P1	0.0
Metazoa_SRP	0.0
AP000350.1	0.0
RP11-419C5.3	0.0
RNA5SP412	0.0
RP11-392O17.2	0.0
TEX28P2	0.0
CH17-128G5.1	0.0
RP11-616M22.12	0.0
RP13-895J2.6	0.0
CTC-526N19.1	0.0
MIR3179-4	0.0
XXbac-B33L19.6	0.0
RP11-476H16.1	0.0
AC091178.2	0.0
RP3-453C12.15	0.948845229348776
AL732375.5	0.0
RP11-347J14.4	0.0
AL365232.1	0.0
RMRP	0.0
RNU6-1192P	0.0
MIR8071-2	0.0
RN7SL796P	0.0
SNORA71	0.0
uc_338	0.0
Metazoa_SRP	0.0
RP11-307N16.7	0.0
RP11-368J21.4	0.0
EEF1A1P42	0.469725361063751
AL732375.6	0.0
RP11-108H9.1	0.0
AL353644.10	0.0
5S_rRNA	0.0
RP11-102G14.1	0.0
Metazoa_SRP	0.0
MIR6763	0.0
GTF2IP1	0.441541839399926
AL122127.2	0.0
RP11-65E10.1	0.0
MIR6779	0.0
HNRNPCL3	0.0
AC073137.1	0.0
RN7SL88P	0.0
MIR8084	0.0
AC012640.1	0.0
DLEU2_2	0.0
CH507-254M2.1	0.0
STAG3L2	1.06157931600408
MIR6131	0.0
AC126917.1	0.0
HIST1H2AE	0.939450722127501
RP11-101P17.15	0.0
RMST_10	0.0
AL590822.1	0.0
PRSS3P3	0.0
RNU2-4P	0.0
RP5-1116H23.6	0.0
AC069363.1	0.0
AL583842.3	0.0
CH17-333M13.1	0.0
RP11-324J13.3	0.0
AL356253.1	0.0
FAM166AP1	0.0
AL133405.1	0.0
MIR6836	0.0
RP11-520B13.8	0.0
FP236383.10	0.0
AC242209.2	0.0
SNORD49B	0.0
RP11-160N1.11	0.0
RP11-755J8.1	0.0
AC097483.1	0.0
AL391001.2	0.0
CH507-9B2.1	0.0
Metazoa_SRP	0.0
WT1-AS_8	0.0
MIR6089	0.0
AP002967.1	0.0
AL161448.1	0.0
AC006534.3	0.0
Evf1_2	0.0
CH17-264B6.3	0.0
Metazoa_SRP	0.0
RP11-146E13.4	0.0
HOTAIR_5	0.0
RP11-530C5.4	0.939450722127501
RP11-453N3.7	0.0
RP11-327J17.9	0.0
Metazoa_SRP	0.0
AF254983.1	0.0
MIR6509	0.0
Metazoa_SRP	0.0
LINC00235	0.0
RP11-113A11.3	0.0
RP11-59H7.4	0.483817121895663
AL592188.7	0.0
RP11-557B9.1	0.0
LINC00869	9.25358961295589
TYW1B	0.756257831312638
F8A3	0.0
RP11-380B4.3	0.0
RP11-622C24.2	0.0
AC105921.1	0.0
RP11-496I2.5	0.0
HIST1H4D	0.0
MIR7112	0.0
RP11-88E10.4	0.0
AL139187.1	0.0
PIGW	8.73689171578576
DUX4L30	0.0
Metazoa_SRP	0.0
AC022101.1	0.0
RP11-295D4.4	0.0
RP11-191H23.1	0.0
GAPDHP41	0.0
CTD-2024F21.1	0.0
RP11-10F11.3	0.0
AL139188.1	0.0
CTB-58E17.5	0.0
SNORA9	0.0
RP13-554M15.8	0.0
NCRUPAR_1	0.0
AC073427.1	0.0
RP11-57A19.6	0.0
RP11-89G4.1	1.96814926285712
SNORD22	0.0
AC007325.2	0.0
AC012005.1	0.0
RN7SL270P	0.0
CH17-125A10.2	0.0
RP11-74E22.8	0.0
AC087884.1	0.0
MIR8063	0.0
F8A1	1.40917608319125
AC104301.2	0.0
RP11-797H7.6	0.0
AC118063.2	0.0
RP11-12A20.11	0.0
RPPH1	0.0
RP11-14C10.6	0.0
RP11-204E4.4	0.0
AC116311.1	0.0
SDR42E1P2	0.0
RP11-70D24.3	0.0
SPANXA2-OT1	0.0
AC022073.1	0.0
uc_338	0.0
RP11-500G10.5	0.0
RP11-578B16.1	0.0
HIST1H2BF	4.69725361063751
MIR194-2	0.0
RP11-161P17.2	0.0
RP11-189B4.7	0.0
RP11-355N15.3	0.0
AL121970.1	0.0
GTSE1-AS1	1.878901444255
Metazoa_SRP	0.0
RNU1-5P	0.0
RP4-550H1.7	0.0
MIR7855	0.0
RP11-114M1.3	0.0
MIR3118-3	0.0
FP236383.11	0.0
RP11-48G14.3	0.0
RP11-153I24.4	0.0
RP11-785D18.3	0.0
U2	0.0
MIR6784	0.0
Metazoa_SRP	0.0
RP11-496I2.8	0.0
RP13-580B18.2	0.0
MIR7854	0.0
AC013738.1	0.0
PCGF2	0.0
AL589787.1	0.0
FAM74A7	0.0
MIR6833	0.0
RN7SL556P	0.0
RP11-445F12.1	0.0
MESTIT1_1	0.0
RP5-827E24.1	0.0
DUX4L22	0.0
AC004000.2	0.0
CH507-396I9.7	0.0
IGHV1OR21-1	0.0
RP1-267D11.6	0.0
MIR7704	0.0
AC096752.1	0.0
RP4-794I6.4	0.0
C10orf142	0.0
RP11-485B17.12	0.0
RP11-326C3.16	0.0
AL645608.1	0.0
RN7SL489P	0.0
AC002429.1	0.0
ATP5A1P10	0.0
RP11-837J7.4	0.0
AP003041.1	0.0
RP5-1184F4.7	0.0
MIR7844	0.0
RP11-989E6.13	0.0
AP000960.1	0.0
uc_338	0.0
Metazoa_SRP	0.0
RP11-699C17.1	0.0
Six3os1_2	0.0
AL139398.1	0.0
7SK	0.0
RP1-209B9.2	0.0
RP11-326L9.2	0.0
PCA3_2	0.0
MIR6820	0.0
GOLGA6L6	0.0
AC093763.1	0.0
RP11-850A17.1	0.0
MIR6756	0.0
MIR6805	0.0
SPDYE20P	0.0
MIR19A	0.0
AC091114.1	0.0
AC138969.1	0.0
AC239800.1	0.0
AC145123.2	0.0
AC026799.1	0.0
AL589863.1	0.0
RP11-157L3.3	0.0
RNU6-489P	0.0
RP11-843B15.4	0.0
RNU1-6P	0.0
AL662797.1	0.0
AC005412.1	0.0
AC122718.1	0.0
RP11-356C4.6	0.0
RP11-395E19.6	0.0
RP11-325L12.6	0.0
KB-68A7.2	0.0
AL050310.1	0.0
NPAP1P7	0.0
RP11-321C24.4	0.0
AC009108.2	0.0
SRCIN1	0.0
RP11-536C10.26	0.0
RP11-380N8.7	0.0
RP11-486I11.2	2.34862680531875
SNORD49A	0.0
Metazoa_SRP	0.0
CU463998.3	0.0
RP11-462D18.4	0.0
U1	0.0
MIR6724-3	0.0
RP11-318A15.8	0.0
CTD-3001H11.2	0.0
AL671532.6	0.0
Metazoa_SRP	0.0
RP11-141M1.4	0.0
MIR8058	0.0
MIR8053	0.0
MIR6881	0.0
AC078916.1	0.0
AL132988.1	0.0
Metazoa_SRP	0.286532470248888
RP5-1024G6.9	0.0
GPR179	0.0
AC145212.4	0.0
MIR6891	0.0
CH17-385C13.2	2.31104877643365
RP3-425C14.7	0.0
RP1-139G21.4	0.0
5S_rRNA	0.0
RP11-101E5.6	0.0
uc_338	0.0
5S_rRNA	0.0
CH17-408M7.1	0.0
REXO1L6P	0.0
RP11-173P15.9	0.0
RP5-1116H23.3	0.0
CTD-2206N4.5	0.0
XXbac-BPG154L12.5	0.0
Y_RNA	0.0
AL137861.7	0.0
Z82205.1	0.0
RP11-1180F24.1	0.0
REXO1L5P	0.0
MIR3687-1	0.0
RP11-256K9.1	0.0
RP11-295D4.5	0.0
MIR144	0.0
MARCKS	0.0
ZEB2_AS1_4	0.0
Metazoa_SRP	0.0
RP11-193E15.4	0.0
RP11-538C21.2	0.0
CEBPB-AS1	0.0
CTB-96E2.10	0.0
AC126281.6	0.0
RN7SL473P	0.0
CTC-492K19.7	0.0
Metazoa_SRP	0.0
RP11-166B2.9	0.0
RP11-732A21.3	0.0
TTC28-AS1_1	0.0
ZNF670	0.0
CTD-3035K23.6	0.0
RN7SL286P	0.0
NAMA_2	0.0
RP11-349F21.1	0.0
RN7SL628P	0.0
TCL6_3	0.0
HOTTIP_3	0.0
AL161752.1	0.0
Metazoa_SRP	0.0
MIR6894	0.0
AC213203.1	0.0
RP11-147L13.13	0.0
MIR6165	0.0
AL022345.10	0.0
PKD1L3	0.0
RP11-762H8.5	0.0
RN7SL321P	0.0
AL583842.4	0.0
SAGE3P	0.0
AC079398.3	0.0
5S_rRNA	0.0
AC007998.1	0.0
RP11-1082I11.2	0.0
RP11-676J12.9	0.0
ACEA_U3	0.0
RP11-255H23.5	0.0
GPIHBP1	0.0
RP11-93B14.9	0.0
AC090338.1	0.0
RP11-681L4.2	0.0
RP11-144M17.1	0.0
RP11-456J20.2	0.0
RP11-697E22.2	0.0
uc_338	0.0
AC016730.2	0.0
RP11-278A23.4	0.0
RP11-467N20.6	0.0
RN7SL802P	0.0
BSNDP3	0.0
RP11-944L7.6	0.0
Metazoa_SRP	0.0
CTD-2095E4.5	0.0
SNORD65	0.0
RP3-393B19.1	0.0
OR52Q1P	0.0
RN7SL495P	0.0
RP11-541G7.4	0.0
OFD1P16Y	0.0
AC245036.6	0.0
MIR8078	0.0
SMAD5-AS1_3	0.0
RP11-378A12.1	0.0
AC007251.2	0.0
AC126281.7	0.0
NF1P10	0.0
LLNLF-187D8.1	0.0
CTD-2319I12.9	0.0
MIR8077	0.0
RP11-9E17.1	0.0
RP13-347D8.7	0.0
AUXG01000515.1	0.0
AC019058.1	0.0
RP11-298C2.1	0.0
ZNF630-AS1	0.0
HOXB13-AS1_2	0.0
RP11-452L6.8	0.0
RP11-746P2.6	0.0
RP11-73M11.3	0.0
MIR6751	0.0
RP11-139H15.6	0.0
RP11-359P14.3	0.0
RP5-1057B20.3	0.0
HOTTIP_4	0.0
UPF3BP4	0.0
OR13C5	0.0
RP3-468O1.6	0.0
RP11-434E6.4	0.0
GOLGA8IP	0.0
CTD-2525I3.8	0.0
PRINS	0.0
DLEU2_4	0.0
RP11-545P7.9	0.0
uc_338	0.0
MIR6134	0.0
pRNA	0.0
AC245407.1	0.0
RP11-292B8.2	0.0
RP11-157E21.3	0.0
Xist_exon4	0.0
Metazoa_SRP	0.0
CTC-268N12.3	0.0
RP4-616B8.6	0.0
RN7SL428P	0.0
ST7-AS1_2	0.0
NEFL	0.0
CTD-3116E22.8	0.0
MIR6806	0.0
RP11-333J10.3	0.0
MIR7845	0.0
RN7SL575P	0.0
Metazoa_SRP	0.0
AL024509.1	0.0
RP11-946P6.6	0.0
RP11-961A15.3	0.0
RP11-49E18.1	0.0
NEAT1_3	0.0
MIR1247	0.0
AC005363.11	0.0
Y_RNA	0.0
Metazoa_SRP	0.0
RP11-321L2.3	0.0
MIR6800	0.0
RNVU1-4	0.0
RP1-138B7.6	0.0
AC026403.1	0.0
U6	0.0
Metazoa_SRP	0.0
RP11-12A20.8	0.0
CTC-276P9.4	0.0
RP11-597M12.2	0.0
MIR6734	0.0
RP11-374M1.11	0.0
AC026254.1	0.0
Metazoa_SRP	0.0
BX072566.1	0.0
PGM5P3-AS1	0.0
CCL3	1.878901444255
Y_RNA	0.0
Metazoa_SRP	0.0
MIR8061	0.0
RN7SL469P	0.0
RP11-295M3.4	0.0
RP11-471M2.4	0.0
FP236383.12	0.0
AF111168.1	0.0
RP11-275A14.1	0.0
RP11-1212A22.8	0.0
BX088702.3	0.0
CTD-2014B16.5	0.0
AC139256.1	0.0
CDKN2B-AS	0.0
RP11-255M2.3	0.0
RP11-640M9.4	0.0
